"videoNumber","title","sourceMarketplace","sourceUrl","matchStatus","matchReason","candidateCount","catalogProductId","catalogTitle","marketplace","similarity"
"1487","Suporte de alumínio dobrável para celular, Mini Suporte de telefone invisível e ajustável","shopee","https://shopee.com.br/Mini-Suporte-dobravel-Para-Celular-Pratico-Portatil-i.345636454.14059410671","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1488","1pç Copo Squeeze De Gelo De Verão Portátil Copo De Frozen Rápida Copo Slushy Slushie","shopee","https://shopee.com.br/1pç-Copo-Squeeze-De-Gelo-De-Verão-Portátil-Copo-De-Frozen-Rápida-Copo-Slushy-Slushie-i.266760631.11526629179","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1490","Ralo De Chão De Aço Inoxidável Filtro De Malha Anti-CologColetor De Vazamento De CabeloBanheira","shopee","https://shopee.com.br/Ralo-De-Chão-De-Aço-Inoxidável-Filtro-De-Malha-Anti-Colog-Coletor-De-Vazamento-De-Cabelo-Banheira-i.237278536.16673697934","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1491","Puxador De Metal Universal Com Zíper","shopee","https://shopee.com.br/Puxador-De-Metal-Universal-Com-Zíper-i.237279032.11544065995","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1492","NEATHOME Prateleira Organizadora De Banheiro De Canto 2022 Sem Costura Dobrável Perfuração","shopee","https://shopee.com.br/NEATHOME-Prateleira-Organizadora-De-Banheiro-De-Canto-2022-Sem-Costura-Dobrável-Perfuração-i.431542020.19513172979","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1493","ELEGANT 1 Rolo Linha De Aparar Parede De Canto DIY Cintura Baseboard 5 Mármore Grãos À Prova D_água Decoração De Casa Papel Corte Livre Adesivo","shopee","https://shopee.com.br/Elegante-5-M-Rodapé-Moda-Adesivos-De-Parede-Linha-De-Guarnição-Da-Impermeável-Home-Decor-Peel-Stick-Canto-Cintura-i.404576446.14587000811","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1494","Suporte Porta Rolo Toalha Aluminio Filme Cozinha 3 X 1 Papel","shopee","https://shopee.com.br/Suporte-Porta-Rolo-Toalha-Aluminio-Filme-Cozinha-3-X-1-Papel-i.349219205.7578918149","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1495","northvotescastsuper 12pcs Esponja Facial Puff Face Wash Comprimido Bastão De Limpeza Pele","shopee","https://shopee.com.br/northvotescastsuper-12pcs-Facial-Sponge-Puff-Face-Wash-Compressed-Cleaning-Stick-Cleansing-Pad-Skin-NVCS-i.280850061.13793636657","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1496","4pcs Divisória Para Partição De Geladeira De Armazenamento Combinação DIYOrganizador Divisor","shopee","https://shopee.com.br/4pcs-Divisória-Para-Partição-De-Geladeira-De-Armazenamento-Combinação-DIY-Organizador-Divisor-i.332313468.17121875346","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1498","Prateleira Para Armazenar Armários DomésticosDe CozinhaCanto Em Camadas","shopee","https://shopee.com.br/Prateleira-Para-Armazenar-Armários-Domésticos-De-Cozinha-Canto-Em-Camadas-i.778897709.16575352399","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1499","Organizador MultiusoSaco Embalagem P-M-G Com ZíperOrganizador De Guarda Roupa Saco De Pó Multifuncional Com Impressão De Alça","shopee","https://shopee.com.br/Organizadores-Organizador-Multiuso-com-Zíper-Saco-de-pó-multifuncional-com-impressão-de-alça-organizador-de-guarda-roupa-i.359389982.17824572882","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1500","Mini Multifuncional Caixa De Armazenamento 60 W Cabo De Dados USB Carregamento Rápido Digital Gadget Eletrônico Conjunto De Cartões De Pino","shopee","https://shopee.com.br/Mini-Multifuncional-Caixa-De-Armazenamento-60-W-Cabo-De-Dados-USB-Carregamento-Rápido-Digital-Gadget-Eletrônico-Conjunto-De-Cartões-De-Pino-i.255608715.20100917204","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1508","Bolsa De Cintura Pacotes De Sacos De Desporto Para Corrida Caminhada Viagem","shopee","https://shopee.com.br/Bolsa-De-Cintura-Pacotes-De-Sacos-De-Desporto-Para-Corrida-Caminhada-Viagem-i.503103146.15003677477","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1519","Varal Retratil Ajustavel Pratico Banheiro Lavanderia 2,8 Metros Inox Seca Lsy02 Luuk Young","shopee","https://shopee.com.br/Varal-Retratil-Ajustavel-Pratico-Banheiro-Lavanderia-2-8-Metros-Inox-Seca-Lsy02-Luuk-Young-i.290948553.9078086582","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1520","HOTWIND Bluetooth-compatible Remote Control Type-C Charging Wireless Controller For Android IOS","shopee","https://shopee.com.br/HOTWIND-Controle-Remoto-Bluetooth-compatible-Tipo-C-Carregamento-Sem-Fio-TikTok-Selfie-Vídeo-Mini-Controlador-Atual-D8R8-i.242908589.18807058511","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1521","Sharprepublic2 3-freg  Frigideira De Ovo Com Pedra Antiaderente  Frito  Ovo De Hamburguer  Panela Para Cozinha  Casa","shopee","https://shopee.com.br/Sharprepublic2-3-freg-Frigideira-De-Ovo-Com-Pedra-Antiaderente-Frito-Ovo-De-Hamburguer-Panela-Para-Cozinha-Casa-i.238367558.9693616287","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1522","cabide de armazenamento multi função de armazenamento bolsa de suspensão rack titular gancho saco de 360 graus de rotação organizador do armário","shopee","https://shopee.com.br/cabide-de-armazenamento-multi-função-de-armazenamento-bolsa-de-suspensão-rack-titular-gancho-saco-de-360-graus-de-rotação-organizador-do-armário-i.283773653.14311919852","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1523","Farol Bike Lanterna Traseira LED USB Recarregável à Prova D_água Para Bicicleta","shopee","https://shopee.com.br/Farol-Bike-Lanterna-Traseira-LED-USB-Recarregável-à-Prova-D'água-Para-Bicicleta-i.252609963.8547445613","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1524","Adaptador  Conversor De Viagem 4 Entradas Usb Tipo C Universal Us Uk Eu Au","shopee","https://shopee.com.br/product/238361000/5841413315","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1525","suporte de plástico adesivo tipo prateleira- saz utilidades 14.5 x 13.5 x 33cm UNIDADE","shopee","https://shopee.com.br/suporte-de-plástico-adesivo-tipo-prateleira-saz-utilidades-14.5-x-13.5-x-33cm-unidade-i.582427978.17170830540","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1526","Joelheira Fitness Ajustável Esportiva Compressão Leve CorridaBike","shopee","https://shopee.com.br/Joelheira-Fitness-Ajustável-Esportiva-Compressão-Leve-CorridaBike-i.316461715.11083022780","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1527","Escova De Silicone Vaso Sanitário Base Para Banheiro Privada Com Suporte","shopee","https://shopee.com.br/product/303546236/16940591135","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1528","Mini Suporte Prateleira Tv Para Monitor Receptor Antena Digital Plataforma Suporte Controle Modem Rack Grande","shopee","https://shopee.com.br/Mini-Prateleira-Tv-Monitor-Plataforma-Suporte-Controle-Modem-Rack-Grande-i.438076229.8796792528","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1529","Saboneteira – Saboneteira de parede multicamadas giratória, caixa de armazenamento para banheiro, cozinha, geladeira, parede, organizador doméstico","shopee","https://shopee.com.br/product/543352190/17973125748","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1530","SPA PORTATIL BANHEIRA INFLAVEL ADULTO TERMICA PORTATIL QUENTE PISCINA INFANTIL BANHEIRA BEBE PVC VIAGEM E CASA","shopee","https://shopee.com.br/SPA-PORTATIL-BANHEIRA-INFLAVEL-ADULTO-TERMICA-PORTATIL-QUENTE-PISCINA-INFANTIL-BANHEIRA-BEBE-PVC-VIAGEM-E-CASA-i.645648556.16800319454","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1531","Sapateira Safira Branca","amazon","https://www.amazon.com.br/Lojão-Das-Bicamas-Colchões-Sapateira/dp/B07BMZ3V3X","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1532","Capa Puff Gigante Sem Enchimento 200x80 Pufe Suede","shopee","https://shopee.com.br/Capa-Puff-Gigante-Sem-Enchimento-200x80-Pufe-Suede-i.433378305.9981439122","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1533","Mochila Bolsa Maternidade Térmica que vira Berço Multifunções Impermeável","shopee","https://shopee.com.br/product/252250963/8180995458","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1534","Kit 5 Sacos A Vacuo 60x50 Organizador Toalhas Roupas","shopee","https://shopee.com.br/Kit-5-Sacos-A-Vacuo-60x50-Organizador-Toalhas-Roupas-i.305095707.6096577722","revisao_conflito_video","O mesmo arquivo de video aparece associado a titulos de produtos diferentes.","0","","","","0"
"1535","Torneira Do Banheiro Com Flusher Conjunto De Bidet De Banheiro Conjunto De Spray De Bidet","shopee","https://shopee.com.br/Torneira-Do-Banheiro-Com-Flusher-Conjunto-De-Bidet-De-Banheiro-Conjunto-De-Spray-De-Bidet-i.263073377.3885899202","revisao_conflito_video","O mesmo arquivo de video aparece associado a titulos de produtos diferentes.","0","","","","0"
"1537","1 Par Piso Poeira Limpeza Mop Chinelos Loor Preguiçoso Pé Meias Mopping Sapatos Microfibra Dust Mops Tampa Absorvente Limpar Cobrir","shopee","https://shopee.com.br/1-Par-Piso-Poeira-Limpeza-Mop-Chinelos-Loor-Preguiçoso-Pé-Meias-Mopping-Sapatos-Microfibra-Dust-Mops-Tampa-Absorvente-Limpar-Cobrir-i.285429408.16935623851","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1539","Criativo multi-função sapato rack crianças sapatos criança piso suporte pendurado prateleira sapatos de secagem cabide rack salvar espaço organizador","outro","https://pt.aliexpress.com/item/1005004429027923.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1540","Auxiliar de Partida Multifuncional 12800mAh 12v Moto Carro KP-TC07A+","shopee","https://shopee.com.br/Auxiliar-de-Partida-Multifuncional-12800mAh-12v-Moto-Carro-KP-TC07A--i.539790794.15631000208","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1541","Tapete Absorvente Antiderrapante Para BanheiroPorta De Entrada","shopee","https://shopee.com.br/Tapete-Absorvente-Antiderrapante-Para-Banheiro-Porta-De-Entrada-i.230416497.21404888325","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1542","5 pces rubik cubo fezes combinação casa sofá pequeno banco de fezes empilhamento pode ser armazenado multi-função banco fezes cadeira","outro","https://pt.aliexpress.com/item/1005003252964601.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1544","Lata De Lixo De Parede Com Tampa Para Porta De Armário","shopee","https://shopee.com.br/Lata-De-Lixo-De-Parede-Com-Tampa-Para-Porta-De-Armário-i.675350408.15349616211","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1546","Caneta-tinteiro automática Oaso, Nib with a Bottle of Ink, 0,38mm","outro","https://pt.aliexpress.com/item/32953413044.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1547","Luminária de Mesa de LED 3D Criativa  Luz Noturna Decorativa urso","shopee","https://shopee.com.br/Luminária-de-Mesa-de-LED-3D-Criativa-Luz-Noturna-Decorativa-urso-i.469407057.10673459421","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1548","OATSBASF Mini Portátil Magnético 3 Em 1 Chaveiro De Cabo De Carregamento Para Android Tipo CMicro USBIphone Lightning","shopee","https://shopee.com.br/Otsbasf-Mini-Chaveiro-De-Carregador-Magnético-3-Em-1-Para-Android-Tipo-C-Micro-USB-Iphone-Relâmpago-i.296291933.3547285178","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1549","Animais de estimação bonitos dentro de 5kg outcropping para fora pet saco de lona portátil saco de armazenamento para animais de estimação","outro","https://pt.aliexpress.com/item/1005004068434222.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1550","Babyliss Sem Fio Modelador De Cachos Automático Profissional","shopee","https://shopee.com.br/product/612023227/13059073460","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1551","Mala de viagem dobrável leve de grande capacidade","shopee","https://shopee.com.br/Mala-de-viagem-dobrável-leve-de-grande-capacidade-ANJGG-i.391739739.15780662088","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1552","Rolo Removedor de pelos pet, Cachorro e gato Pet Rolo!","shopee","https://shopee.com.br/product/400366633/9483340315","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1553","Punch-Free Kitchen Spice Rack Organizer, único Rod, armazenamento de temperos rotativo, triagem prateleira, retrátil, 3 camadas, 1Pc","outro","https://pt.aliexpress.com/item/1005002891674596.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1554","Churrasqueira Inox Maleta Dobrável Portátil Com Grelha Pequena Leve Carvão","shopee","https://shopee.com.br/product/340672717/9037882581","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1555","COM OFERTA Fita Antiderrapante Autoadesiva Pisos Escorregadios Escada Banheiro Rampas 50x5m BESTFER","shopee","https://shopee.com.br/COM-OFERTA-Fita-Antiderrapante-Autoadesiva-Pisos-Escorregadios-Escada-Banheiro-Rampas-50x5m-BESTFER-i.441876138.10749594829","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1556","Caixa de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de armazenamento de plástico de dobramento transparente","outro","https://pt.aliexpress.com/item/1005004221360282.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1557","Caixa de plástico dobrável para armazenamento de roupas, caixa de brinquedos, caixa de armazenamento para cosméticos e mesas de mesa","outro","https://pt.aliexpress.com/item/1005003144473779.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1558","Copo Portátil Para Bebida Fria Com Suco De Tampa Gelo Gel","shopee","https://shopee.com.br/Copo-Portátil-Smoothie-Com-Tampa-Fabricante-De-Gelo-Suco-De-Bebida-Fria-Mão-Squeeze-Verão-Frio-i.207064849.19611175923","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1560","Capa De Sofa Capa De Almofada Jacquard À Prova D_água Sofá Em Forma De L De Canto De Assento Elástica De Cor Sólida Para Protetor De Mobiliário","shopee","https://shopee.com.br/Capa-De-Sofá-Impermeável-Em-Tecido-Jacquard-Patchwork-De-1-2-3-4-Lugares-Com-Elástico-Cor-Lisa-i.759406702.16361351519","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1561","Cremalheira plástica para o banheiro, prateleira ajustável do armazenamento do estilo nórdico para a economia do espaço, 123 camada, zh309","outro","https://pt.aliexpress.com/item/1005001722076208.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1562","Kit 4 Pinças Coloridas Designer Sobrancelha ProfissionalPessoal","shopee","https://shopee.com.br/product/333789348/14671822766","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1563","Reparo p caixa de luz de tomada  interruptor 4x2","shopee","https://shopee.com.br/product/369654959/10066378094","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1564","Tela Mosquiteira Magnetica Para Janela Com Imã Anti Mosquitos 180x150","shopee","https://shopee.com.br/product/444300037/20605130374","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1565","Prato de secagem rack rack titular organizador de armazenamento tigela placa escorredor condimento prateleira spice rack de armazenamento prateleira da cozinha","outro","https://pt.aliexpress.com/item/1005004127529227.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1567","Papel Parede Adesivo Lousa Quadro Negro Preto Fosco Escrever 2M","shopee","https://shopee.com.br/Papel-Parede-Adesivo-Lousa-Quadro-Negro-Preto-Fosco-Escrever-2M-i.386636527.9947757198","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1568","Tapete antiderrapante para área, tapete para proteção de piso, lavável e antiderrapante","outro","https://pt.aliexpress.com/item/1005001608013322.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1569","1 Pc Acolchoado Capa De Colchão À Prova D _Água Única Rainha King Size Liso Tingido Colchão Em Relevo Protetor Lençol Equipado","shopee","https://shopee.com.br/1-Pc-Acolchoado-Capa-De-Colchão-À-Prova-D-'Água-Única-Rainha-King-Size-Liso-Tingido-Colchão-Em-Relevo-Protetor-Lençol-Equipado-i.244533217.10458626692","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1570","Conjunto de 30 Adesivos de Orelha de Bebê à D_água Protetores Auriculares","amazon","https://www.amazon.com.br/dp/B0B45PGQLH","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1571","Secador De Sapatos Com Secagem Rápida E De Para SapatoInfantilAdulto","shopee","https://shopee.com.br/product/567533946/17760203153","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1572","Tom Jerry Gato Fofo E Pingente De Boneca De Desenho AnimadoBag Ornamentos","shopee","https://shopee.com.br/product/736416002/17740221444","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1573","Botas femininas de cristal, sandálias Bling Bling, salto alto strass Stiletto, sapatos de dedo apontado, verão","outro","https://pt.aliexpress.com/item/1005002500648985.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1575","Almofada Giro Fácil Perfetto Original Posicionamento Pessoa Acamada","shopee","https://shopee.com.br/Almofada-Giro-Fácil-da-Perfetto-original-i.477819919.3293599851","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1576","Quadro De Corte Antibacteriano De Dupla Face Para De Frutas","shopee","https://shopee.com.br/Quadro-De-Corte-Antibacteriano-De-Dupla-Face-Para-De-Frutas-i.765308276.14586785107","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1578","Quatro chamas de metal à prova de vento ao ar livre churrasqueira isqueiros de charuto","outro","https://pt.aliexpress.com/item/1005003013017570.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1579","1Pcs Escova Giratória De Limpeza De Piso De Cozinha Fenda2 Em 1 Rígido De Cabo Longo Vassoura MágicaJanelas De Banheiro","shopee","https://shopee.com.br/1-Pcs-Rotating-Cozinha-Banheiro-Piso-Escova-De-Limpeza-Crevice-2-Em-1-Longo-Lidar-Com-Stiff-Vassoura-Mágica-Banheira-Janelas-Do-Vaso-Sanitário-i.183963684.10452589014","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1580","LED ventilador de teto invisível com controle remoto, luz decorativa moderna, lâmina retrátil, pendurado lâmpada, Hom, 42","outro","https://pt.aliexpress.com/item/1005002536731529.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1581","BORREY Glass Teapot Set, Automatic Lazy Tea Set, magnético Rotação, Kungfu, resistente ao calor Bule Cristal Vidro, 6 Copos","outro","https://pt.aliexpress.com/item/1005003633141280.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1582","Wall Mounted Kitchen Shelf, Spice Rack, Multi-funcional Condiment Storage Box, Sem Perfuração, Tempero Box, Alta Capacidade, Novo, 2022","outro","https://pt.aliexpress.com/item/1005004500079524.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1583","Tampa Sanitária Universal EVA À Prova D_água","shopee","https://shopee.com.br/Capa-De-Assento-De-Vaso-Sanitário-Impermeável-Universal-i.183962760.8008167997","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1584","lyessybl 6 Pares De Protetores Auto-Adesivos Sola Alta De Salto Alto Antiderrapante","shopee","https://shopee.com.br/lyessybl-6-Pares-De-Protetores-Auto-Adesivos-Sola-Alta-De-Salto-Alto-Antiderrapante-i.360921608.11271714682","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1585","Caixa De Medidor Elétrico Para Pintura Decorativa Sem Perfuração Poeira Moderna Minimalista Master Switch","shopee","https://shopee.com.br/Caixa-De-Medidor-Elétrico-Para-Pintura-Decorativa-Sem-Perfuração-Poeira-Moderna-Minimalista-Master-Switch-i.680370733.16414040542","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1586","Cooler 2x1 Cool Bar Branco 42 Latas Keter","outro","https://www.magazinevoce.com.br/magazinelojabr1/cooler-2x1-cool-bar-branco-42-latas-keter/p/gejkc33h47/es/ccbt","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1587","Caixa de Plantação de Flores do Jardim Vasos Varanda Sulcos Vegetais Kit Caixa de Plantador, Calha de Plantação Emendada para Telhado e Jardim de Pátio","outro","https://pt.aliexpress.com/item/1005001906486830.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1588","Cabide para Calças Organizador Múltiplo Inox 5 espaços","shopee","https://shopee.com.br/Cabide-para-Calças-Organizador-Múltiplo-Inox-5-espaços-i.601245864.18318198934","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1589","Novos Cadarços Fechadura Magnética Elástico Nenhuma Gravata Laços Tênis Cadarço Crianças Adulto Rainbow Lock One Size Fits All Shoes","shopee","https://shopee.com.br/Novos-Cadarços-Fechadura-Magnética-Elástico-Nenhuma-Gravata-Laços-Tênis-Cadarço-Crianças-Adulto-Rainbow-Lock-One-Size-Fits-All-Shoes-i.754440331.16756764136","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1591","Rato de ar sem fio portátil inteligente mouse ferramenta apresentação mouse design criativo mouse para o escritório & casa cheerpod","outro","https://pt.aliexpress.com/item/1005003665469731.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1592","Porta Cortina Box Varão Universal De Banheiro Se Estende de 1,10m até 2,00m Grande e Forte","shopee","https://shopee.com.br/Porta-Cortina-Box-Varão-Universal-De-Banheiro-Se-Estende-de-1-10m-até-2-00m-Grande-e-Forte-i.450698625.19318176419","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1594","Tábua de corte 2 em 1 Inox e Plástico antibacteriano com suporte vertical","shopee","https://shopee.com.br/Tábua-de-corte-2-em-1-Inox-e-Plástico-antibacteriano-com-suporte-vertical-i.337551596.20500553818","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1595","Soaiy sh19 gaming alto-falante bluetooth rgb para pc computador soundbar 3d surround 30 w de alta potência sem fio coluna portátil subwoofer boombox centro de música home theater áudio portátil pc","outro","https://pt.aliexpress.com/item/1005004264213090.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1596","Prateleira Suporte Ajustável Dvd Antena Monitor Roteador 21cm","shopee","https://shopee.com.br/Prateleira-Suporte-Ajustável-Dvd-Antena-Monitor-Roteador-i.323324727.16159184844","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1597","Churrasqueira elétrica sem fumaça, 2 em 1, Forno de churrasco a carvão, panela para uso doméstico, uso ao ar livre, 3-4 pessoa","outro","https://pt.aliexpress.com/item/1005003582413107.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1598","5PCS Escama De Peixe De Limpeza Pano De Microfibra Casa Anti-Graxa Super Absorvente Toalha Da Cozinha","shopee","https://shopee.com.br/product/191441431/3881171242","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1599","1pcs Cozinha Cable Wire Cord Organizer Winder Cable Management Clip para Air Fryer Eletrodomésticos de cozinha","outro","https://pt.aliexpress.com/item/1005004341510871.html","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
"1600","Deepwhite - Creme De Reparo De Parede Mágica Universal Big Pack 250g","shopee","https://shopee.com.br/product/327847291/11658899917","pesquisar_marketplaces","Nenhum produto equivalente com link afiliado confirmado foi encontrado no catalogo.","0","","","","0"
